country,indicator,date,year_week,value,source,url
Austria,Daily hospital occupancy,11/5/2020,2020-W45,2330,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/6/2020,2020-W45,2504,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/7/2020,2020-W45,2574,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/8/2020,2020-W45,2533,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/9/2020,2020-W46,2755,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/10/2020,2020-W46,3054,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/11/2020,2020-W46,3183,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/12/2020,2020-W46,3265,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/13/2020,2020-W46,3355,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/14/2020,2020-W46,3425,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/15/2020,2020-W46,3579,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/16/2020,2020-W47,3685,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/17/2020,2020-W47,3867,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/18/2020,2020-W47,3910,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/19/2020,2020-W47,3931,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/20/2020,2020-W47,3942,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/21/2020,2020-W47,3900,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/22/2020,2020-W47,3775,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/23/2020,2020-W48,3863,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/24/2020,2020-W48,3985,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/25/2020,2020-W48,3867,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/26/2020,2020-W48,3756,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/27/2020,2020-W48,3702,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/28/2020,2020-W48,3591,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/29/2020,2020-W48,3560,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,11/30/2020,2020-W49,3639,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/1/2020,2020-W49,3791,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/2/2020,2020-W49,3571,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/3/2020,2020-W49,3414,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/4/2020,2020-W49,3338,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/5/2020,2020-W49,3231,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/6/2020,2020-W49,3170,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/7/2020,2020-W50,3269,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/8/2020,2020-W50,3308,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/9/2020,2020-W50,3244,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/10/2020,2020-W50,3195,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/11/2020,2020-W50,3079,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/12/2020,2020-W50,3008,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/13/2020,2020-W50,2867,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/14/2020,2020-W51,2885,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/15/2020,2020-W51,2951,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/16/2020,2020-W51,2862,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/17/2020,2020-W51,2690,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/18/2020,2020-W51,2578,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/19/2020,2020-W51,2475,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/20/2020,2020-W51,2412,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/21/2020,2020-W52,2393,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/22/2020,2020-W52,2435,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/23/2020,2020-W52,2303,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/24/2020,2020-W52,2203,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/25/2020,2020-W52,2045,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/26/2020,2020-W52,2024,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/27/2020,2020-W52,2043,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/28/2020,2020-W53,2089,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/29/2020,2020-W53,2116,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/30/2020,2020-W53,2012,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,12/31/2020,2020-W53,1946,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/1/2021,2020-W53,1858,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/2/2021,2020-W53,1858,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/3/2021,2020-W53,1864,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/4/2021,2021-W01,1953,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/5/2021,2021-W01,2033,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/6/2021,2021-W01,2022,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/7/2021,2021-W01,1981,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/8/2021,2021-W01,2000,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/9/2021,2021-W01,1957,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/10/2021,2021-W01,1874,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/11/2021,2021-W02,1918,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/12/2021,2021-W02,1923,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/13/2021,2021-W02,1825,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/14/2021,2021-W02,1725,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/15/2021,2021-W02,1705,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/16/2021,2021-W02,1668,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/17/2021,2021-W02,1635,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/18/2021,2021-W03,1673,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/19/2021,2021-W03,1729,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/20/2021,2021-W03,1683,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/21/2021,2021-W03,1606,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/22/2021,2021-W03,1586,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/23/2021,2021-W03,1525,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/24/2021,2021-W03,1518,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/25/2021,2021-W04,1548,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/26/2021,2021-W04,1583,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/27/2021,2021-W04,1526,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/28/2021,2021-W04,1478,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/29/2021,2021-W04,1428,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/30/2021,2021-W04,1385,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,1/31/2021,2021-W04,1387,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/1/2021,2021-W05,1433,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/2/2021,2021-W05,1429,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/3/2021,2021-W05,1383,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/4/2021,2021-W05,1342,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/5/2021,2021-W05,1304,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/6/2021,2021-W05,1289,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/7/2021,2021-W05,1275,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/8/2021,2021-W06,1299,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/9/2021,2021-W06,1318,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/10/2021,2021-W06,1262,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/11/2021,2021-W06,1212,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/12/2021,2021-W06,1151,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/13/2021,2021-W06,1062,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/14/2021,2021-W06,1056,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/15/2021,2021-W07,1104,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/16/2021,2021-W07,1089,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/17/2021,2021-W07,1069,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/18/2021,2021-W07,1027,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/19/2021,2021-W07,1030,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/20/2021,2021-W07,999,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/21/2021,2021-W07,1018,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/22/2021,2021-W08,1085,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/23/2021,2021-W08,1077,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/24/2021,2021-W08,1064,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/25/2021,2021-W08,1041,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/26/2021,2021-W08,1018,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/27/2021,2021-W08,988,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,2/28/2021,2021-W08,1022,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/1/2021,2021-W09,1073,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/2/2021,2021-W09,1124,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/3/2021,2021-W09,1097,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/4/2021,2021-W09,1142,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/5/2021,2021-W09,1114,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/6/2021,2021-W09,1138,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/7/2021,2021-W09,1155,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/8/2021,2021-W10,1226,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/9/2021,2021-W10,1287,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/10/2021,2021-W10,1273,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/11/2021,2021-W10,1242,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/12/2021,2021-W10,1269,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/13/2021,2021-W10,1285,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/14/2021,2021-W10,1322,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/15/2021,2021-W11,1406,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/16/2021,2021-W11,1438,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/17/2021,2021-W11,1449,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/18/2021,2021-W11,1451,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/19/2021,2021-W11,1462,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/20/2021,2021-W11,1438,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/21/2021,2021-W11,1495,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/22/2021,2021-W12,1573,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Daily hospital occupancy,3/23/2021,2021-W12,1614,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
